id,px,py,pz,length
3541,67.621,48.146,-7.692,0.767
3542,68.421,48.146,-7.691,0.722
3543,69.221,48.146,-7.684,0.736
3544,70.021,48.146,-7.672,0.791
3545,70.821,48.146,-7.661,0.874
3546,71.621,48.146,-7.652,0.957
3547,72.421,48.146,-7.643,1.017
3548,73.221,48.146,-7.636,1.051
3549,74.021,48.146,-7.632,1.065
3550,74.821,48.146,-7.634,1.062
3551,75.621,48.146,-7.639,1.053
3552,76.421,48.146,-7.644,1.025
3553,77.221,48.146,-7.645,0.939
3554,78.021,48.146,-7.642,0.864
3555,78.821,48.146,-7.634,0.866
3556,79.621,48.146,-7.623,0.945
3557,80.421,48.146,-7.609,1.012
3558,81.221,48.146,-7.591,0.978
3559,82.021,48.146,-7.572,0.901
3560,82.821,48.146,-7.560,0.836
3561,83.621,48.146,-7.554,0.835
3562,84.421,48.146,-7.525,0.880
3563,85.221,48.146,-7.471,0.926
3564,86.021,48.146,-7.459,0.996
3565,18.421,48.946,-7.907,0.839
3566,19.221,48.946,-7.908,0.782
3567,20.021,48.946,-7.908,0.757
3568,20.821,48.946,-7.905,0.779
3569,21.621,48.946,-7.898,0.895
3570,22.421,48.946,-7.903,1.072
3571,23.221,48.946,-7.907,1.226
3572,24.021,48.946,-7.892,1.321
3573,24.821,48.946,-7.859,1.364
3574,25.621,48.946,-7.834,1.371
3575,26.421,48.946,-7.837,1.361
3576,27.221,48.946,-7.870,1.343
3577,28.021,48.946,-7.900,1.299
3578,28.821,48.946,-7.921,1.211
3579,29.621,48.946,-7.934,1.086
3580,30.421,48.946,-7.939,0.957
3581,31.221,48.946,-7.933,0.853
3582,32.021,48.946,-7.908,0.777
3583,33.621,48.946,-7.836,0.733
3584,34.421,48.946,-7.833,0.739
3585,35.221,48.946,-7.880,0.778
3586,36.021,48.946,-7.948,0.830
3587,36.821,48.946,-7.991,0.891
3588,37.621,48.946,-8.001,0.988
3589,38.421,48.946,-7.997,1.123
3590,39.221,48.946,-7.993,1.288
3591,40.021,48.946,-7.990,1.447
3592,40.821,48.946,-7.994,1.591
3593,41.621,48.946,-8.007,1.709
3594,42.421,48.946,-8.008,1.775
3595,43.221,48.946,-7.984,1.794
3596,44.021,48.946,-7.967,1.813
3597,44.821,48.946,-7.978,1.854
3598,45.621,48.946,-7.984,1.883
3599,46.421,48.946,-7.966,1.876
3600,47.221,48.946,-7.953,1.851
3601,48.021,48.946,-7.958,1.820
3602,48.821,48.946,-7.962,1.753
3603,49.621,48.946,-7.948,1.609
3604,50.421,48.946,-7.927,1.385
3605,51.221,48.946,-7.928,1.132
3606,52.021,48.946,-7.950,0.882
3607,52.821,48.946,-7.955,0.635
3608,53.621,48.946,-7.916,0.436
3609,55.221,48.946,-7.801,0.455
3610,56.021,48.946,-7.764,0.577
3611,56.821,48.946,-7.742,0.689
3612,57.621,48.946,-7.721,0.804
3613,58.421,48.946,-7.713,0.938
3614,59.221,48.946,-7.716,1.066
3615,60.021,48.946,-7.703,1.149
3616,60.821,48.946,-7.687,1.207
3617,61.621,48.946,-7.671,1.235
3618,62.421,48.946,-7.656,1.234
3619,63.221,48.946,-7.640,1.209
3620,64.021,48.946,-7.623,1.143
3621,64.821,48.946,-7.614,1.039
3622,65.621,48.946,-7.609,0.908
3623,66.421,48.946,-7.611,0.781
3624,67.221,48.946,-7.616,0.685
3625,68.021,48.946,-7.619,0.636
3626,68.821,48.946,-7.615,0.638
3627,69.621,48.946,-7.604,0.685
3628,70.421,48.946,-7.592,0.765
3629,71.221,48.946,-7.586,0.860
3630,72.021,48.946,-7.585,0.945
3631,72.821,48.946,-7.587,1.004
3632,73.621,48.946,-7.592,1.032
3633,74.421,48.946,-7.601,1.034
3634,75.221,48.946,-7.615,1.018
3635,76.021,48.946,-7.631,0.991
3636,76.821,48.946,-7.642,0.926
3637,77.621,48.946,-7.648,0.828
3638,78.421,48.946,-7.650,0.766
3639,79.221,48.946,-7.646,0.775
3640,80.021,48.946,-7.634,0.813
3641,80.821,48.946,-7.615,0.798
3642,81.621,48.946,-7.590,0.717
3643,20.421,49.746,-7.907,0.658
3644,21.221,49.746,-7.907,0.781
3645,22.021,49.746,-7.907,0.926
3646,22.821,49.746,-7.907,1.064
3647,23.621,49.746,-7.905,1.169
3648,24.421,49.746,-7.898,1.252
3649,25.221,49.746,-7.891,1.312
3650,26.021,49.746,-7.885,1.339
3651,26.821,49.746,-7.888,1.335
3652,27.621,49.746,-7.898,1.306
3653,28.421,49.746,-7.906,1.239
3654,29.221,49.746,-7.914,1.097
3655,30.021,49.746,-7.919,0.966
3656,30.821,49.746,-7.920,0.900
3657,31.621,49.746,-7.904,0.870
3658,32.421,49.746,-7.863,0.858
3659,33.221,49.746,-7.797,0.841
3660,34.821,49.746,-7.728,0.809
3661,35.621,49.746,-7.821,0.858
3662,36.421,49.746,-7.922,0.919
3663,37.221,49.746,-7.966,0.988
3664,38.021,49.746,-7.982,1.108
3665,38.821,49.746,-7.986,1.264
3666,39.621,49.746,-7.983,1.425
3667,40.421,49.746,-7.981,1.572
3668,41.221,49.746,-7.982,1.696
3669,42.021,49.746,-7.973,1.758
3670,42.821,49.746,-7.914,1.733
3671,44.421,49.746,-7.818,1.681
3672,45.221,49.746,-7.913,1.792
3673,46.021,49.746,-7.908,1.798
3674,46.821,49.746,-7.849,1.735
3675,47.621,49.746,-7.816,1.675
3676,50.021,49.746,-7.786,1.349
3677,51.621,49.746,-7.824,0.949
3678,52.421,49.746,-7.845,0.723
3679,53.221,49.746,-7.822,0.498
3680,54.021,49.746,-7.781,0.373
3681,54.821,49.746,-7.755,0.414
3682,55.621,49.746,-7.729,0.537
3683,56.421,49.746,-7.686,0.631
3684,57.221,49.746,-7.670,0.717
3685,58.021,49.746,-7.667,0.786
3686,58.821,49.746,-7.655,0.818
3687,59.621,49.746,-7.637,0.841
3688,60.421,49.746,-7.627,0.883
3689,61.221,49.746,-7.608,0.917
3690,62.021,49.746,-7.587,0.934
3691,62.821,49.746,-7.565,0.939
3692,63.621,49.746,-7.536,0.903
3693,64.421,49.746,-7.530,0.842
3694,65.221,49.746,-7.549,0.763
3695,66.021,49.746,-7.562,0.668
3696,66.821,49.746,-7.571,0.586
3697,67.621,49.746,-7.579,0.539
3698,68.421,49.746,-7.581,0.538
3699,69.221,49.746,-7.576,0.580
3700,70.021,49.746,-7.568,0.656
3701,70.821,49.746,-7.565,0.753
3702,71.621,49.746,-7.573,0.853
3703,72.421,49.746,-7.589,0.938
3704,73.221,49.746,-7.609,0.986
3705,74.021,49.746,-7.629,0.996
3706,74.821,49.746,-7.652,0.973
3707,75.621,49.746,-7.674,0.923
3708,76.421,49.746,-7.690,0.855
3709,21.621,50.546,-7.907,0.753
3710,22.421,50.546,-7.907,0.831
3711,23.221,50.546,-7.907,0.941
3712,24.021,50.546,-7.907,1.048
3713,24.821,50.546,-7.907,1.137
3714,25.621,50.546,-7.907,1.202
3715,26.421,50.546,-7.907,1.233
3716,27.221,50.546,-7.907,1.231
3717,28.021,50.546,-7.907,1.174
3718,28.821,50.546,-7.907,1.020
3719,29.621,50.546,-7.908,0.893
3720,30.421,50.546,-7.909,0.870
3721,31.221,50.546,-7.907,0.888
3722,32.021,50.546,-7.897,0.918
3723,32.821,50.546,-7.869,0.928
3724,33.621,50.546,-7.819,0.913
3725,34.421,50.546,-7.773,0.895
3726,35.221,50.546,-7.790,0.892
3727,36.021,50.546,-7.856,0.902
3728,36.821,50.546,-7.893,0.916
3729,37.621,50.546,-7.923,0.999
3730,38.421,50.546,-7.957,1.153
3731,39.221,50.546,-7.966,1.317
3732,40.021,50.546,-7.964,1.472
3733,40.821,50.546,-7.957,1.606
3734,41.621,50.546,-7.932,1.683
3735,42.421,50.546,-7.888,1.684
3736,43.221,50.546,-7.759,1.572
3737,44.821,50.546,-7.796,1.630
3738,45.621,50.546,-7.894,1.732
3739,46.421,50.546,-7.843,1.680
3740,48.021,50.546,-7.702,1.481
3741,48.821,50.546,-7.671,1.378
3742,49.621,50.546,-7.670,1.264
3743,50.421,50.546,-7.709,1.155
3744,51.221,50.546,-7.758,1.012
3745,52.021,50.546,-7.786,0.812
3746,52.821,50.546,-7.785,0.599
3747,53.621,50.546,-7.754,0.424
3748,55.221,50.546,-7.720,0.478
3749,56.021,50.546,-7.684,0.577
3750,56.821,50.546,-7.661,0.658
3751,57.621,50.546,-7.673,0.721
3752,58.421,50.546,-7.678,0.732
3753,59.221,50.546,-7.666,0.705
3754,60.021,50.546,-7.647,0.688
3755,60.821,50.546,-7.614,0.686
3756,61.621,50.546,-7.575,0.692
3757,62.421,50.546,-7.550,0.715
3758,63.221,50.546,-7.531,0.724
3759,64.021,50.546,-7.520,0.692
3760,64.821,50.546,-7.532,0.635
3761,65.621,50.546,-7.547,0.559
3762,66.421,50.546,-7.562,0.489
3763,67.221,50.546,-7.577,0.452
3764,68.021,50.546,-7.584,0.450
3765,68.821,50.546,-7.590,0.489
3766,69.621,50.546,-7.604,0.572
3767,70.421,50.546,-7.620,0.677
3768,71.221,50.546,-7.636,0.784
3769,24.421,51.346,-7.907,0.918
3770,25.221,51.346,-7.907,0.989
3771,26.021,51.346,-7.907,1.042
3772,26.821,51.346,-7.907,1.066
3773,27.621,51.346,-7.907,1.042
3774,28.421,51.346,-7.907,0.942
3775,29.221,51.346,-7.907,0.860
3776,30.021,51.346,-7.907,0.871
3777,30.821,51.346,-7.907,0.901
3778,31.621,51.346,-7.907,0.920
3779,32.421,51.346,-7.906,0.929
3780,33.221,51.346,-7.901,0.917
3781,34.021,51.346,-7.893,0.909
3782,34.821,51.346,-7.887,0.909
3783,35.621,51.346,-7.893,0.895
3784,36.421,51.346,-7.896,0.868
3785,37.221,51.346,-7.897,0.879
3786,38.021,51.346,-7.913,0.961
3787,38.821,51.346,-7.928,1.088
3788,39.621,51.346,-7.933,1.239
3789,40.421,51.346,-7.937,1.395
3790,41.221,51.346,-7.911,1.504
3791,42.021,51.346,-7.863,1.545
3792,42.821,51.346,-7.823,1.537
3793,43.621,51.346,-7.818,1.540
3794,44.421,51.346,-7.828,1.563
3795,45.221,51.346,-7.894,1.631
3796,46.021,51.346,-7.906,1.640
3797,46.821,51.346,-7.852,1.573
3798,47.621,51.346,-7.759,1.450
3799,50.821,51.346,-7.695,0.979
3800,51.621,51.346,-7.709,0.804
3801,52.421,51.346,-7.734,0.628
3802,53.221,51.346,-7.755,0.478
3803,54.021,51.346,-7.743,0.376
3804,54.821,51.346,-7.728,0.380
3805,55.621,51.346,-7.717,0.468
3806,56.421,51.346,-7.691,0.545
3807,57.221,51.346,-7.689,0.594
3808,58.021,51.346,-7.697,0.603
3809,58.821,51.346,-7.700,0.578
3810,59.621,51.346,-7.697,0.553
3811,60.421,51.346,-7.671,0.532
3812,61.221,51.346,-7.622,0.520
3813,62.021,51.346,-7.584,0.539
3814,62.821,51.346,-7.580,0.582
3815,63.621,51.346,-7.585,0.598
3816,64.421,51.346,-7.584,0.559
3817,65.221,51.346,-7.596,0.499
3818,28.021,52.146,-7.907,0.848
3819,28.821,52.146,-7.907,0.827
3820,29.621,52.146,-7.907,0.847
3821,30.421,52.146,-7.907,0.880
3822,31.221,52.146,-7.907,0.901
3823,32.021,52.146,-7.907,0.925
3824,32.821,52.146,-7.907,0.909
3825,33.621,52.146,-7.907,0.876
3826,34.421,52.146,-7.907,0.864
3827,35.221,52.146,-7.907,0.852
3828,36.021,52.146,-7.907,0.836
3829,36.821,52.146,-7.907,0.831
3830,37.621,52.146,-7.907,0.849
3831,38.421,52.146,-7.907,0.893
3832,39.221,52.146,-7.908,0.977
3833,40.021,52.146,-7.908,1.105
3834,40.821,52.146,-7.908,1.239
3835,41.621,52.146,-7.903,1.344
3836,42.421,52.146,-7.886,1.395
3837,43.221,52.146,-7.881,1.419
3838,44.021,52.146,-7.889,1.442
3839,44.821,52.146,-7.896,1.456
3840,45.621,52.146,-7.912,1.467
3841,46.421,52.146,-7.908,1.452
3842,47.221,52.146,-7.883,1.401
3843,48.021,52.146,-7.820,1.298
3844,48.821,52.146,-7.742,1.149
3845,49.621,52.146,-7.707,1.018
3846,50.421,52.146,-7.699,0.890
3847,52.021,52.146,-7.686,0.563
3848,52.821,52.146,-7.760,0.467
3849,53.621,52.146,-7.783,0.365
3850,54.421,52.146,-7.766,0.300
3851,55.221,52.146,-7.752,0.300
3852,56.021,52.146,-7.726,0.328
3853,56.821,52.146,-7.692,0.346
